,czone,I_c_80,pop_80,manuf_80,female_80,emp_80,col_80,fborn_80,fborn_denom_80,manuf_share_80,female_share_80,col_share_80,lnpop_80,fborn_share_80,x,z_1,z_2,Dln_wage,Dunemp_rate,Dnilf_rate,statefip
121,8601.0,189.09076757729053,47943.10461573303,8612.224959656596,13270.733869969845,32368.90139527619,3747.4352119863033,189.09076757729053,47839.964197054505,0.266064790228359,0.40998406797663306,0.07816421656507709,10.777770266336503,0.003952569169960474,0.05606762961989316,0.007920755827975159,2.0082716367475197,1.1691238721983332,-0.016147953816507944,-0.04032906113702242,13.0
122,8602.0,788.4851785004139,35136.161300092936,5376.651455909014,9545.340081453323,24383.381507769227,3590.590500533581,788.4851785004139,35058.42044189572,0.22050475050787613,0.39146908636982575,0.1021907450238192,10.46698611559446,0.02249060763610883,0.06213993619996875,0.04128388741379736,1.8396760862706554,1.211592765280533,-0.012796168585114974,-0.06279641273552278,13.0
123,8701.0,731.4769402891397,42879.333975985646,7312.371115460992,12142.470113039017,29742.762722559273,4356.153861731291,731.4769402891397,42793.02311338484,0.2458537958854343,0.40824957070410955,0.10159098702817848,10.666145263347602,0.01709336913054754,0.10753448414784689,0.03162853654838323,1.8540715463890185,1.205381200088966,0.00387135785921177,-0.060074885564558145,13.0
124,8702.0,653.1422412395477,41816.65086656809,8831.017054468393,12363.339009433985,29193.131198883057,4091.1136412620544,653.1422412395477,41717.48092055321,0.30250324962764774,0.42350164239685983,0.0978345600731227,10.641049885284254,0.015656320248180665,0.06609309214119945,0.02385474898017198,1.5272717742468265,1.1666414553074824,0.017570535767110006,-0.017019111647730928,13.0
125,8800.0,3635.0218507647514,153108.305786103,18939.358631670475,44730.78087568283,106085.5223569274,21295.915892720222,3635.0218507647514,152629.61227998137,0.17852915469415825,0.4216483067801184,0.13909053322339854,11.938900830899946,0.0238159672717816,0.12815306164152063,0.04970695553714921,2.093673177363962,1.199038245432339,-0.01719346149866384,-0.06100626708792803,13.0
126,8900.0,2135.885009765625,164667.14223489165,22948.131812736392,49487.633414939046,115758.80868814886,20917.32529528439,2135.885009765625,163988.2798921317,0.19824091205497846,0.4275064159329543,0.1270279244018615,12.011681395563922,0.013024619876314142,0.061208185515584414,0.017285973646371345,1.3326709387824036,1.1583773606895866,0.009202464681160642,-0.01974253752782182,13.0
127,9001.0,403.4408673644066,45038.696176186204,9255.3242219612,13592.313546128571,31363.245105557144,4298.957683332264,403.4408673644066,44956.41511809081,0.29510097538731034,0.4333835194789903,0.09545031380382851,10.71527731426371,0.00897404444515103,0.06633014243905147,0.014431746651808384,1.6111086043134835,1.1458192753830425,-0.0035171871907132835,0.015605174819138035,13.0
128,9002.0,245.8466112613678,30153.08687120676,6693.173991590738,9336.025062650442,21173.5393948853,2796.5052030980587,245.8466112613678,30097.771383672953,0.31611030478955005,0.4409288824383164,0.0927435792906645,10.314042580702422,0.008168266285480907,0.035634639774300154,0.010150482446247567,1.244956672032264,1.1957113312760022,-0.008757079669507409,-0.0008589842946664095,13.0
129,9003.0,244.6214497089386,30002.82080680132,6659.818968325853,9289.499552696943,21068.022356182337,2782.5689904391766,244.6214497089386,29947.780980616808,0.31611030478955005,0.4409288824383164,0.0927435792906645,10.309046683117419,0.008168266285480907,0.036394996234604966,0.010150482446247569,1.2449566720322642,1.1913587274297377,-0.0019800679700007415,0.00234207512482143,13.0
130,9100.0,33595.175330489874,1145877.674537152,162688.06398391724,386267.8252927959,864157.5636424869,241830.43443098664,33595.175330489874,1142539.754462093,0.18826203788366466,0.44698772717402246,0.2110438485754318,13.951681429317993,0.02940394432603919,0.4402420047788044,0.06313863728431705,2.15355788898462,1.2935208830403584,0.020607259870639952,-0.04001313087230951,13.0
131,9200.0,688.0797971785069,54994.25651691854,13365.428787618876,17483.482119217515,40784.36616003513,5494.212925955653,688.0797971785069,54900.427453666925,0.3277096114519427,0.42868098159509205,0.09990521327014218,10.914984031796616,0.012533232054690467,0.07450443850551897,0.02586784452856664,2.067467877093773,1.1637325805021046,0.020657007545933248,-0.009653597251590373,13.0
132,9301.0,1295.633677393198,70696.5123476088,14280.208726525307,22823.59686344862,51354.32564467192,15138.260880112648,1295.633677393198,70646.70545816422,0.2780721691359002,0.4444337760633529,0.21413023609536908,11.166151520365322,0.01833961922202374,0.19128171777577363,0.03894866188354592,2.125241573924683,1.225554905116381,0.006970950843487887,-0.011769352682191175,13.0
133,9302.0,196.90837919712067,37085.20243704319,10962.927777767181,11868.576406240463,26728.61851334572,3228.136839866638,196.90837919712067,37018.9253950119,0.41015691747380595,0.44404002400327686,0.08704649368833317,10.520973312886868,0.005319127367853119,0.05250721292700413,0.006413867830359802,1.207970873881483,1.243678309303871,-0.0006168158654830114,-0.0031424765491604723,13.0
134,9400.0,928.8950762152672,81378.42877864838,20521.046266704798,25959.57074508071,59607.46095895767,10501.154868453741,928.8950762152672,81272.37613394856,0.34426975980128444,0.4355087488620762,0.129041012785061,11.306865514151898,0.011429407141785967,0.36039963371079303,0.016822651322725563,1.473795014731241,1.26452961854256,0.0017088345294321572,-0.02605907350880074,13.0
135,9500.0,361.7358170449734,65932.38158673048,22415.562796220183,20184.858591109514,46205.721697211266,4702.565621584654,361.7358170449734,65860.03442332149,0.48512526096033404,0.43684759916492694,0.07132406730065838,11.096384974414589,0.005492493592090809,0.01985510232529647,0.010348586023655784,1.8862022792449944,1.124154876584226,0.01655840441847352,0.004137106134171509,1.0
136,9600.0,1982.1189291775227,177621.05209439993,46447.71233610809,53232.52452343702,124671.78019806743,18783.057000786066,1982.1189291775227,177390.5719819665,0.3725599511157705,0.426981346050132,0.10574792108991377,12.08740763908287,0.011173755780995083,0.08605726568210326,0.022401717201748148,2.0074560206873207,1.2264454119359345,0.01231582381728255,-0.03277056298817166,13.0
137,9701.0,5608.397492542863,143225.3467617184,23218.293515518308,42342.90642902255,98156.52247741818,19323.024227768183,5608.397492542863,142656.77919082344,0.2365435625621302,0.43138148500283235,0.13491344000664612,11.87217452037155,0.03931392201867144,0.026042502893447943,0.0644711623356789,1.6464426057419073,1.1668233594239634,0.008636848014493936,-0.05014874145819431,13.0
138,9702.0,466.4651327393949,26068.51864768192,4978.177072349936,7539.9118177220225,17848.026554323733,2951.7301842197776,466.4651327393949,25900.285321120173,0.27892030848329047,0.42245072836332476,0.11322968612496333,10.168483683206547,0.01801003838204901,0.03824800636875725,0.03807545417189151,2.1278561192127565,1.1228538965652053,0.017218863878216903,-0.02224652664964591,13.0
139,9800.0,874.7057318687439,56804.87186908722,10548.144906759262,16476.701027154922,37546.341264247894,8101.683080196381,874.7057318687439,56604.507541656494,0.280936691874245,0.4388363945022853,0.14262303238474966,10.94737737337409,0.01545293422480584,0.07723144377900966,0.041485491822004325,2.6941381101280397,1.2411081623329219,-0.006344249188380918,-0.05541050644944118,1.0
140,9900.0,3765.656178444624,149483.3979192376,9214.752534776926,49747.212925851345,108395.44567242265,31109.096356332302,3765.656178444624,149185.81827640533,0.08501051384229227,0.45894191049493277,0.20811071188748212,11.914940614938851,0.025241381667175437,0.09966948857828963,0.05010731776947668,1.9890855048519442,1.256060355595383,0.007336132515632025,-0.03363716054129781,12.0
141,10000.0,1953.5373068600893,59010.84377154708,5032.696860060096,16197.473943382502,39487.526611313224,7233.766291290522,1953.5373068600893,58840.63108205795,0.12745029359773125,0.41019216277633114,0.12258367833707176,10.985476498738127,0.033200481893807796,0.09609206258924925,0.04255473547341244,1.2854583518536835,1.2365031424678237,0.008267180730270385,-0.10357363202410194,12.0
142,10101.0,135.45479461550713,19354.09977182746,4107.467448487878,6115.385580435395,13884.11644808948,1725.0566490739584,135.45479461550713,19210.677048116922,0.2958393113342898,0.44045911047345765,0.08913132976533553,9.87065955052874,0.007051016175860639,0.052127312418480544,0.01239510631682564,1.771041955504087,1.2833593700635015,0.0063706298879501674,0.03039333719240958,13.0
143,10102.0,188.7150090932846,26964.04453456402,5722.50512868166,8519.927616417408,19343.288432061672,2403.3411452174187,188.7150090932846,26764.228642582893,0.2958393113342898,0.44045911047345765,0.08913132976533553,10.202259573602436,0.007051016175860639,0.05692591810324029,0.01239510631682564,1.771041955504087,1.2833593700635015,0.006370629887950174,0.030393337192409525,13.0
144,10200.0,1059.139667674899,81755.8992960304,14932.147493697703,25787.62977067381,58921.81741606444,9861.396464072168,1059.139667674899,81286.22198142111,0.25342306379074114,0.43765842435883645,0.12061999866657917,11.311493248798476,0.013029756357934527,0.038402688483148324,0.020638172428363393,1.593078229627124,1.1335362328458654,0.009318648969046536,-0.008133303430812061,13.0
145,10301.0,430.69796359166503,27765.389882605523,5274.316371511668,8198.329785242677,19384.704780951142,2918.5614016652107,430.69796359166503,27634.38743630424,0.27208649453844685,0.42292776072086313,0.10511508802884244,10.231545555810342,0.015585580269669462,0.0455866113085374,0.02823540602231512,1.8202246654839276,1.1196563256060534,0.0268692102566232,-0.007366784370799628,13.0
146,10302.0,2019.5853772759438,99479.87972006202,17258.275042176247,28228.29561419785,68818.90171959996,11153.619242683053,2019.5853772759438,99296.28104940057,0.25077812361049356,0.41018230324588706,0.11211934789295601,11.50771068882998,0.020338983050847456,0.027688358997568958,0.034195478210948864,1.6843863585423446,1.1927953899583355,-0.009270642890909196,-0.03002707383381492,1.0
147,10400.0,514.6168255805969,68601.15605533123,12715.196669995785,20246.234416663647,47232.21577703953,6800.801746249199,514.6168255805969,68463.93984556198,0.2692060167157536,0.42865307256039686,0.09913538105340261,11.136064665690512,0.00751661132475647,0.01898201501690591,0.012812659173407967,1.7079955177273387,1.1921633466183346,0.02015808590630013,-0.04480663033454166,28.0
148,10501.0,617.590045183897,43279.910447746515,9660.955759584904,12217.24999666214,29177.97370672226,5898.903668373823,617.590045183897,43229.443989247084,0.3311044096718455,0.4187148195917193,0.13629657749629112,10.675443844381126,0.014286328673057111,0.009286108743254785,0.039106277881899305,2.7405173024920106,1.1465345336178985,0.02355379036689942,-0.04710759981094664,28.0
149,10502.0,772.0950123667717,45092.65348345041,9703.044782280922,12975.805730223656,30653.32437157631,7110.188397467136,772.0950123667717,45046.5582588315,0.3165413533834586,0.42330827067669174,0.15767952977255303,10.716474618285314,0.017139933486825274,0.024171453738761593,0.047878835160145974,2.7962668952485252,1.1109428774137515,0.021200197738965976,-0.01777697091324343,28.0
150,10600.0,321.2355977296829,78357.12120756507,15172.013581246138,18478.573078662157,49871.385112553835,5975.059303492308,321.2355977296829,78287.90638402104,0.30422282330849026,0.3705245610675981,0.07625419631822103,11.269032133348462,0.004103259527134944,0.04125564278589417,0.008331700172898252,2.0323029107821524,1.0445299764040292,-0.018459905077089916,-0.056782152778081574,1.0
151,10700.0,5896.871631741524,478573.20962131023,69490.990203619,138611.74666702747,329494.4253504276,76209.6591937542,5896.871631741524,477668.8100671768,0.21090186921891974,0.4206800965436958,0.15924347134696082,13.078564476335778,0.012345105033992524,0.05065570090611898,0.023009279281629914,1.8673671947697934,1.1589593997927428,-0.009101734022598992,-0.05466724198123435,1.0
152,10801.0,1256.4374271035194,115126.33937805891,19463.58370691538,32646.186852157116,76836.58290833235,16473.976356983185,1256.4374271035194,114827.6256915927,0.25331141716877026,0.424878171522863,0.143094763943505,11.65378540760988,0.010941943800859341,0.03252932033735982,0.019654224841866446,1.800900634243017,1.1670725106044844,-0.014638095233088524,-0.027354999190754736,1.0
153,10802.0,114.09929171204567,31723.815280646086,7773.7655836343765,8621.650152951479,20586.97612762451,2949.4000139832497,114.09929171204567,31600.64902871847,0.3776059939761233,0.41879147765574803,0.09297116339542569,10.364822948485656,0.0036106629205100486,0.015234255527354456,0.007408812713462252,2.0599234442571532,1.0885498361382282,-0.005744045485723187,-0.006736698380672479,1.0
154,10900.0,9060.806367099285,224565.7533428073,17152.550174593925,60275.31177133322,151117.02440589666,32837.13671594858,9060.806367099285,224033.54568898678,0.1135050815222684,0.3988651312338919,0.14622504200728048,12.321923831222382,0.04044397163484568,0.08795532417068505,0.07116156966141382,1.763689770272402,1.1865806674880808,0.003292660774134544,-0.07089690221790726,12.0
155,11001.0,3792.488958388567,250905.24725541472,38463.69380816817,66926.09417125583,166511.55286505818,29716.794412732124,3792.488958388567,250129.06112328172,0.23099714792365997,0.40193063496016446,0.11843831381685388,12.432830645868048,0.015162128468228463,0.040196297813352246,0.03137748976638798,2.0758865522010574,1.1066367384636433,-0.008944848735565954,-0.04596503050604972,1.0
156,11002.0,274.92423340678215,36060.6722022593,7334.8130793869495,9535.774638801813,23557.937678545713,3718.888095021248,274.92423340678215,35946.08829960227,0.31135208775370804,0.4047796869539252,0.10312864036927878,10.49295813779985,0.007648237858744259,0.003223117027361898,0.01310203008049456,1.718538980948196,1.1235062596284424,-0.001954522528270608,0.04794709371298972,1.0
157,11101.0,2299.311341792345,153904.7072865069,17811.862893253565,48919.37045827508,109661.35012552142,27744.481362700462,2299.311341792345,153535.90029135346,0.16242607694384223,0.44609491313284594,0.18027051837376043,11.944088906016173,0.014975724488078136,0.038851415032267064,0.024016444376929333,1.607543865291731,1.1662399921821986,0.0076409228316252145,-0.036921916967317836,1.0
158,11102.0,466.8242084980011,36871.382917165756,6226.918171644211,10834.479894638062,24860.95005631447,4420.407484769821,466.8242084980011,36778.7418448925,0.2504698395491377,0.43580313182304137,0.11988721699700247,10.515190998448999,0.01269277264749146,0.03020303832931476,0.023547407595085786,1.8598553081436926,1.140714838328342,-0.005792271972995047,-0.03450859158455874,1.0
159,11201.0,760.3108949959278,114853.82386296988,10614.064721912146,24716.88078954816,69128.98186892271,9791.526848375797,760.3108949959278,114714.78088974953,0.15354001223448877,0.3575472995742146,0.08525207536893069,11.651415501972835,0.0066278372246262665,0.010489769208219717,0.02766164748615439,4.178614312966482,0.8912096309945696,-0.009203754607185116,-0.01740023890972947,51.0
160,11202.0,527.149213552475,43037.257491350174,1113.9756965637207,7350.250355005264,22378.976047039032,3133.0566465854645,527.149213552475,42967.63401031494,0.049777777777777775,0.32844444444444443,0.07279870580078576,10.66982147280895,0.012268518518518519,-0.0035542044839455265,0.027374940963524753,2.234931500927766,0.7248673091231879,-0.03942244866072377,-0.01296384276304019,54.0
161,11203.0,205.4359145462513,46807.78299123049,4345.759730786085,8422.872496396303,25395.03959044814,3239.566344767809,205.4359145462513,46760.374703258276,0.17112632233976355,0.3316739265712508,0.06920999324780554,10.753804771310309,0.004393376140588037,0.004627736491906308,0.010079886388238835,2.2966633447664173,0.9008699303689374,-0.03386443355299634,-0.06313183527527777,51.0
162,11301.0,1219.9999909102917,60999.99954551458,5279.999960660934,18639.999861121178,44459.99966874719,9039.999932646751,1219.9999909102917,60879.99954640865,0.11875843454790823,0.41925326135852453,0.1481967213114754,11.018629135704868,0.020039421813403416,0.29434010070267197,0.02723704231009094,1.3618521155045469,1.341663163025987,-0.012553743047593512,-0.07566397980298697,51.0
163,11302.0,44199.99949514866,1172379.9874091148,158179.99799966812,367099.9959164858,847479.9904590845,210699.99754071236,44219.99949455261,1169419.9874287844,0.1866474722476706,0.43316656446086205,0.17971988587620463,13.97454641790955,0.03781361698099549,0.10142274841079985,0.07345457766584909,1.9483411272093358,1.2755457787802478,-0.008845915440941078,-0.06488331014931217,24.0
164,11303.0,314.4748717546463,24183.1176379323,3616.4610251784325,6894.86156322062,16454.897664561868,2413.5946407169104,314.4748717546463,24096.637048199773,0.21978021978021978,0.4190157668418538,0.09980494148244473,10.093410050428664,0.013050570962479609,0.06317337371956717,0.022546949345121726,1.7338604046398607,1.1961793499893,-0.019570389316556365,-0.10444691857178215,51.0
165,11304.0,180216.4916485548,1912530.7499409467,93774.3640588224,681505.8107606322,1496314.1800708324,604423.9045295864,180236.4916485548,1900931.266337186,0.06267023684449967,0.4554563605942511,0.3160335615771141,14.463937922954067,0.09481483883204463,0.35491743563987366,0.26117867052507016,2.771734340395465,1.3667275164518928,0.0065432349981348545,-0.044339804796543314,24.0
166,11401.0,1572.2789779305458,64269.25853148103,6547.475610673428,15509.352968037128,41582.92441636324,8748.440546095371,1572.2789779305458,64243.4225615859,0.15745587167257866,0.3729740797627515,0.13612169715339287,11.070836701523943,0.024473773582397582,-0.003943113453011327,0.026125610830327432,1.067923479430599,1.0337158613493327,-0.027692944275001324,-0.08122417747693411,26.0
167,11402.0,890.6642806529999,51524.45771429688,9189.236326739192,13845.686532966793,34559.75624907762,6207.485774196684,890.6642806529999,51510.532568357885,0.2658941301701006,0.40063032948435007,0.12047648921638716,10.84981188099288,0.0172909157844763,0.016781597666520917,0.022127702783216033,1.2800759064149898,1.1041369649167285,-0.026076210282233614,-0.0938890508709595,26.0
168,11403.0,554.2557075619698,22054.013396054506,2306.418912112713,5202.851964533329,13641.842092573643,2556.7279413342476,554.2557075619698,22045.073787868023,0.1690694626474443,0.381389252948886,0.11593027969193352,10.001249877739067,0.025141930251419302,0.010450718801107811,0.01706722578988266,0.6791104197361375,1.0602477213449626,-0.038472955652077964,-0.09254073857097614,26.0
169,11500.0,2639.9999648332596,140559.99803602695,33839.99945998192,39039.999457001686,96859.99865591526,18039.999781847,2639.9999648332596,140459.9980378151,0.3493702243399247,0.4030559570384374,0.12834376802725314,11.85338970888849,0.018795386599126326,0.013282584385695633,0.029658492750139185,1.5790900523645959,1.0055507805610386,-0.019156996312671398,-0.04453956074366225,26.0
170,11600.0,164268.23517918587,2777161.3654369116,620427.4493956566,765079.0177923441,1839354.5051658154,428222.74446070194,164308.23517918587,2769677.051720619,0.3373071627319204,0.4159497343462745,0.15419440504615137,14.836939872428221,0.05932396886384711,0.054978298964199174,0.0786257952505063,1.3292680758289819,1.0256417349361304,-0.014377550679914697,-0.04660354910130721,26.0
171,11700.0,8860.0,226440.0,36100.0,73680.0,165780.0,48360.0,8860.0,226020.0,0.21775847508746532,0.4444444444444444,0.21356650768415475,12.330235288150597,0.03920007079019556,0.039220102455396574,0.09043178226807867,2.3112158890275096,1.0295383993521212,-0.004736760174671513,-0.027903318705683966,26.0
172,11800.0,1248.6459267139435,59738.4102961421,10243.67387831211,15572.198369801044,38500.600062310696,9984.205223321915,1248.6459267139435,59666.2427097559,0.2660653044818366,0.4044663809031148,0.16713208761041795,10.997730481040112,0.020927175401138174,0.01545662277768524,0.029577830386851654,1.4150789503390067,0.8481192146388097,0.011766201584626629,-0.08391223494948252,26.0
173,11900.0,5678.59162285924,277386.44495233893,57702.6641215384,71797.81476706266,176866.46331116557,31192.763678580523,5678.59162285924,277003.8202421367,0.32624988955662365,0.4059436335352451,0.11245237193886717,12.533166921041481,0.02050004804228124,0.004363761817376267,0.033830775084447894,1.652557368781541,0.9702007572626306,-0.03465022027562842,-0.052486817081421666,26.0
174,12001.0,734.595245346427,47295.260795503855,8111.425325721502,12250.746007412672,30137.223993241787,6019.503279179335,734.595245346427,47251.14691160619,0.26914971755661615,0.40649882053369873,0.12727497804075077,10.764165374861983,0.015546611952523633,0.022108615896520793,0.019925981410665868,1.282889446118558,1.0577576510943039,-0.023900843025053298,-0.07661445710566786,26.0
175,12002.0,378.47989082336426,23780.927317142487,3933.0746269226074,6209.784388542175,15230.458192825317,3082.1353435516357,378.47989082336426,23761.8274474144,0.25823744611802807,0.4077214427775684,0.12960534727886233,10.076639165159083,0.015928063262850935,0.014349318873307886,0.01843067244846282,1.1580495887098738,1.0814134976438061,-0.032579875028351676,-0.08963071860893748,26.0
176,12100.0,6895.72785615921,242801.32527947426,56263.294942379,74158.13609242439,171501.581543684,40817.371743917465,6895.72785615921,242445.45663237572,0.3280628343829465,0.4324049692424277,0.16811016866129128,12.399998796470022,0.028442388452819403,0.036490513936209494,0.052566077589953325,1.8508725358389,1.0498722584557263,-0.004638888144195871,-0.0437584616734524,26.0
177,12200.0,13734.863945245743,506397.252163291,126773.88726472855,147349.2630326748,359311.6455960274,69748.38354110718,13734.863945245743,505614.88416850567,0.3528243206657986,0.410087635173225,0.13773452214273937,13.135076723579552,0.02716467488458734,0.07312034750696941,0.04328078643731037,1.5957399658776208,1.0770083552597598,-0.003149551602650305,-0.06656972940567663,26.0
178,12301.0,937.2100775688887,52906.023829355836,7229.906312674284,14336.224483251572,34687.0718818903,7435.886549502611,937.2100775688887,52895.72481751442,0.20843230403800475,0.41330166270783847,0.14054895853611057,10.876272483373972,0.017718068535825544,0.009332886629766661,0.011408574952406622,0.6440203245111299,1.1209996091546226,-0.048206022416469596,-0.1003903796083633,26.0
179,12302.0,553.1992377340794,31112.376467436552,4026.002276837826,8134.551496207714,19880.374324321747,3940.7395720481873,553.1992377340794,31093.98935496807,0.20251139194659906,0.40917496640170725,0.1266614775047069,10.34536097615568,0.01779119531491354,0.008111748150452833,0.013638972553919191,0.7670669440266787,1.0686340183573868,-0.04429523550802633,-0.07852199526902828,26.0
180,12401.0,794.4892480969429,40370.78631609678,4709.855835735798,9324.759375154972,23771.94812566042,3702.8707706928253,794.4892480969429,40312.91384667158,0.19812662432372488,0.3922589484826211,0.09172154195115104,10.605861691390684,0.0197080580956948,-0.0035592382811639877,0.02018896397116437,1.025872096287705,1.0215727675097304,-0.05327561757306169,-0.06391674446157772,26.0
181,12402.0,691.6895940899849,34011.150206029415,4002.0604714751244,7725.639771670103,19839.7079372406,3050.7674802839756,691.6895940899849,33962.39656358957,0.20171972713181732,0.38940289827394614,0.08969903875062546,10.434443697071517,0.02036633642136821,0.002220166194103863,0.02086455948158684,1.0259337028837343,1.0330192650159613,-0.0530567055759915,-0.060507837043263096,26.0
182,12501.0,12122.002353072166,606646.1812758446,133490.52044332027,177265.25567054749,422602.0681142807,88516.54580235481,12122.002353072166,605825.9545308352,0.31587758441168245,0.4194614012693642,0.14591132118592529,13.315701002687018,0.020009050887329034,0.018278691911662683,0.032944035111687885,1.6486857958130787,1.030163367799333,-0.013828528014859676,-0.06471438965476739,39.0
183,12502.0,359.4094705581665,47095.50976872444,10134.339447319508,11854.036300480366,30833.385414481163,4085.040749311447,359.4094705581665,47032.63317108154,0.32868072419189587,0.38445458197765775,0.08673949532284866,10.759932941462576,0.007641704202501526,0.01075666304345333,0.008583064642896222,1.1246887960613525,1.0198445364769801,-0.006062834802557107,-0.09716250007097244,39.0
184,12600.0,502.70068794488907,54764.80435729027,15169.732524454594,14844.455608725548,37318.13342273235,4494.735562801361,502.70068794488907,54720.44841423631,0.40649762282091917,0.3977812995245642,0.08207343412526998,10.910803010347381,0.009186706295595785,0.010087889814246503,0.012075104531405628,1.31547609365666,1.0691078275245545,-0.027090683359194997,-0.04996307255977542,18.0
185,12701.0,18163.966570794582,890964.2008021846,187828.41740883887,260108.2101481408,626694.7376422957,144554.15350236,18163.966570794582,889618.6439789087,0.29971277262590873,0.41504770109718897,0.162244625959393,13.700059526972568,0.02041769998159483,0.04634495234716301,0.033393573488187285,1.6379945646161957,1.1455397799808102,-0.00838071883466606,-0.06747170768501468,39.0
186,12702.0,164.50353890657425,25056.486399769783,4259.775849580765,6173.211749494076,15446.016495227814,2225.126815736294,164.50353890657425,25030.512156784534,0.2757847533632287,0.39966367713004486,0.08880442294402212,10.128888011108886,0.006572120373573158,0.013410597788224331,0.012148928165823851,1.8504735848365383,1.1825800675451281,-0.032802838659169456,-0.058234328273152614,21.0
187,12800.0,422.44315564632416,56364.39996123314,15228.449978232384,15801.535694003105,39203.31581175327,5329.598439335823,422.44315564632416,56339.610162079334,0.38844800912648436,0.403066306173667,0.09455611064788176,10.939593031830432,0.0074981554616907736,0.01630229089612707,0.015188731365011636,2.02655367501796,1.085092242566482,-0.022934528544589147,-0.07008445580972666,18.0
188,12901.0,4059.0180821344256,219931.94523259997,34061.61039084196,70280.61566341668,161263.67958895862,42735.290117152035,4059.0180821344256,219713.46466671675,0.21121687460971272,0.43581180736141806,0.19431142698235676,12.301073437627238,0.018474143531856585,0.08968870300766896,0.039862877551959414,2.159911590726693,1.1762766645222653,0.0007109516941510227,-0.038194924376088374,21.0
189,12902.0,110.52968963980675,16835.41693776846,2862.137226462364,4147.772037535906,10378.156121969223,1495.059486180544,110.52968963980675,16817.964881509542,0.2757847533632287,0.39966367713004486,0.08880442294402212,9.731240097416713,0.006572120373573158,0.01600924475802846,0.012148928165823851,1.8504735848365381,1.1825800675451281,-0.03280283865916947,-0.05823432827315267,21.0
190,12903.0,377.9599776864052,36337.673198878765,6501.392096281052,10227.052596509457,24656.135983765125,4523.902495205402,377.9599776864052,36318.99984538555,0.26368252107961704,0.41478732122679224,0.1244962072955456,10.500610311250785,0.010406673622495864,0.026287319418764245,0.027406234198729864,2.6348789308895166,1.233937950455605,-0.0144679511805215,-0.06149131286096124,21.0
191,13000.0,2914.9980640411377,75243.76105904579,10132.36545085907,17064.83931541443,48248.35070848465,7194.330230951309,2924.37282204628,75125.0115430355,0.2100043898304125,0.3536875160462949,0.09561364463567586,11.228488269659596,0.038926753713322854,0.027662452097862455,0.0553954784082088,1.4299028848480122,1.175731970098823,-0.023246574318659376,-0.08526467990436201,21.0
192,13101.0,7151.317562386394,528840.1272664964,104772.53151573241,159715.00786080956,375856.4832638204,72091.55045285821,7151.317562386394,528192.1216169745,0.27875674940051703,0.42493615242151545,0.13632012159419474,13.17844144827618,0.013539235573021792,0.05818814203201845,0.025067990596204077,1.8537785829759816,1.13223962586858,-0.01087833613242694,-0.05494979807229183,21.0
193,13102.0,149.53780934214592,22658.189815878868,5371.519698649645,6240.10890930891,15664.05395925045,2084.185012280941,149.53780934214592,22643.787743002176,0.34292014778699603,0.3983712597991784,0.09198373873716705,10.02827664683143,0.006603922057534698,0.03266687218495898,0.012586263783287414,1.907089284837289,1.15500322081939,-0.023358090504056288,-0.08898979130075146,18.0
194,13103.0,85.00193953514099,26956.240075081587,5907.634797692299,7055.160981416702,17531.65002912283,1965.6698517501354,95.62718197703362,26934.9895901978,0.336969696969697,0.4024242424242424,0.07292077256602286,10.201970092209917,0.0035502958579881655,0.017455997540986243,0.005154503515129255,1.6346219272353648,1.2057752151569685,-0.02459927581680367,-0.05755172103625511,21.0
195,13200.0,692.4412962794304,83778.52812439203,14249.67612221837,22030.482477471232,56356.8337392807,7580.726027935743,694.5209564268589,83666.64990730584,0.2528473510087624,0.3909105784648791,0.0904853092749504,11.335932026005713,0.008301048950762552,0.0210080762114528,0.021623669709794742,2.6162495372077625,1.0343910043920943,-0.015637033728222317,-0.0440060280923005,21.0
196,13300.0,1626.5445633232594,122917.20971286297,33512.855763435364,35156.37655556202,87037.45583042502,12955.697465837002,1626.5445633232594,122709.10513490438,0.3850394688549769,0.403922382842361,0.10540181880227974,11.719266315961251,0.013255288281460963,0.014246348747806715,0.01833608426082864,1.385649286974424,1.0286693500043906,-0.029917913189305638,-0.08228583914788173,39.0
197,13400.0,1269.166197180748,126461.8150639534,36726.679975390434,36738.67581129074,90681.47164702415,11084.776484966278,1269.166197180748,126373.73545587063,0.40500754242661957,0.40513982783931113,0.08765315031545737,11.747695684379707,0.01004295863062414,0.008710627806995953,0.015621877642692893,1.5565896773727157,1.0101363374587642,-0.02251314558170224,-0.07127989678227145,39.0
198,13501.0,11247.783875465393,423225.0478670001,86816.70398235321,120134.87504035234,289446.41185104847,58837.66943305731,11247.783875465393,422730.1622053981,0.2999405085975977,0.4150504899061411,0.1390221815310592,12.95565934460604,0.026607478909915747,0.015935262240560952,0.05003672058990031,1.8827525227401338,1.0160014938751074,-0.026430958055176743,-0.0686405155047646,39.0
199,13502.0,643.9303475618362,48056.28334581852,14297.638643085957,13176.722852885723,33913.66497159004,4626.758793592453,643.9303475618362,48020.50943762064,0.42158931082981715,0.38853727144866385,0.09627791563275434,10.780128172671649,0.013409485969704494,0.011429944519127233,0.028995253675637198,2.163905042829961,1.0258303653852536,-0.029910550738499138,-0.08242675990779719,39.0
